Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
Pesto Genovese 190g Barilla,Barilla,492.0,4.7,47.0,5.0,3.2,11.0,8076809513753,"sunflower oil, fresh basil 30%, cashew nuts, parmigiano reggiano pdo cheese 5%, (milk), maize fibre, whey powder (milk), salt, milk protein, extra virgin olive oil, sugar, basil extract, natural flavourings (milk), acidity regulator: lactic acid, garlic",N/A
Spaghetti N.5,"BARILLA NORGE ASbarilla, Barilla, BARILLA NORGE AS",359.0,13.0,2.0,3.5,0.01,71.0,8076800195057,"Krupica durum pšenice, voda. Može sadržati zrna soje u tragovima. Može sadržavati jaja u tragovima ako je proizvedeno u tvornici.",N/A
Salade & Compagnie Manhattan Poulet Roti,SODEBO,186.0,8.3,8.8,4.1,0.53,17.0,3242274030056,"Salade composée 80% spécialités céréalières cuites (eau, semoule de BLE dur, CEUF, sel, curcuma), CEUF, salade 11%, viande de poulet, carottes, FROMAGE à pâte dure, jus de citron, huile de colza, eau, amidon et/ou fécule, dextrose, ferments, sel, arôme naturel, persil. Sauce vinaigrette balsamique 7% : huile de colza, huile d'olive vierge, vinaigre de vin (SULFITES), moût de raisin, sel. Cookie au chocolat 7% : sucre, farine de BLE, CEUF, BEURRE, huile de colza, pâte et beurre de cacao, poudre de cacao maigre, poudre à lever: bicarbonate de sodium, émulsifiants: lécithines (SOJA), arôme naturel, sel. Gressins 4% et fourchette 2% : farine de BLE, son de BLE, fibre de BLE, semoule de BLE dur, BEURRE, huile d'olive vierge, huile de colza, eau, levure boulangère, sucre, amidon et/ou fécule, sel, graines de pavot, arôme naturel. Ce produit peut contenir du poisson, du soja, de la moutarde, des fruits à coque et d'autres céréales contenant du gluten. Poulet: origine UE",N/A
,null,467.0,9.0,21.0,5.0,4.0,62.0,5285000396437,Pour in Poe خدا کی كس ع الكل 100 غ حمد الحنة 1 0 SA) } سرده سرده 5285000396437 743729 134131 44 A Net Weight Poid Net,N/A
Pesto Classic Basil,Saclà,380.0,4.9,36.0,3.5,2.65,8.0,8001060375109,"basil 46%, vegetable oil blend (sunflower seed oil, olive oil), cheeses  milk  (cheese, parmigiano reggiano pdo cheese, pecorino romano pdo cheese), olive oil,  cashew nuts , salt, glucose, potato, flavouring, pine nuts, acidity regulator: lactic acid, natural garlic flavouring, extra virgin olive oil, spices",N/A
Penne Rigate N°73,Barilla,359.0,13.0,2.0,3.5,0.01,71.0,8076802085738,"_Hartweizengrieß_, Wasser.",N/A
Barilla Penne Rigate Fullkorn 500g,Barilla,347.0,13.0,2.5,3.5,0.01,64.0,8076809529433,"Fuldkorns _durumhvede_, Vand",N/A
Pesto Basilic extra frais,Panzani,329.0,3.8,31.0,3.5,2.8,7.9,3038354199603,"fresh basil (37%), sunflower oil (26%), water, italian cheeses (pecorino romani, grana padano (contains or) 2,9%), glucose syrup, potato flakes, salt, extra virgin olive oil (2%), cashew nut flour, pine seeds (0,5%), acidifying srome l lactic acid, antioxidant, ascorbic acid,",N/A
Arrabbiata,Barilla,60.0,1.4,3.1,5.0,1.0,5.5,8076809513388,"Polpa di pomodoro 70%, concentrato di pomodoro 13%, cipolla, olio di girasole, peperoni rossi 2%, aglio, prezzemolo, sale, zucchero, peperoncino 0,1%, aroma naturale",N/A
Lurpak Spreadable Slightly Salted,Lurpak,589.0,0.5,65.0,0.5,0.075,0.5,5740900805309,"butter (64%) (milk), rapeseed oil, water, lactic culture (milk), salt",N/A
Pastasaus m/Basilikum,"Mutti, Oluf lorentzen as",56.0,1.6,2.8,4.5,0.81,5.3,8005110517006,"Gehackte Tomaten 60 %, passierte ,,Rossoro&quot;-Tomaten 21%, Tomatenmark 10,2 %, Olivenöl, Zwiebeln, Basilikum &quot;Basilico Genovese DOP&quot; 1,5 %, Karotten, natürliche Aromen, Salz",N/A
Lasagne all'uovo,Barilla,368.0,14.0,4.0,3.0,0.08,68.0,8076800376999,"Semola di grano duro, uova fresche di categoria A (19.36%).",N/A
Tomato & Basil Sauce,Loyd Grossman,63.0,1.5,3.0,6.0,0.72,7.2,5000354168550,"Tomato (61%), Tomato Purée, Garlic, Basil (2.6%), Sugar, Sunflower Oil, Extra Virgin Olive Oil, Sea Salt, Concentrated Lemon juice, Ground Black Pepper.",N/A
Medium Egg Noodles imp,"Sharwood's,Premier Foods",142.0,5.38,0.828,0.483,0.257,27.6,5000354924712,"Wheat Flour, Pasteurised Egg (2%), Salt, Acidity Regulator (Potassium Carbonate). Allergy Advice: For allergens, including cereals containing gluten, see ingredients in bold. May also contain milk, sesame and soya.",N/A
Sundried Cherry Tomato & Basil,Heinz,49.0,1.7,2.1,4.3,0.72,5.1,5000157146298,"Tomato (75%), tomato puree, sundried cherry tomato (6%), onion, extra virgin olive oil, basil (2%), garlic, sea salt, apple juice concentrate, lemon juice concentrate, black pepper.",N/A
Sun-dried Tomato Pesto,Saclà,296.0,4.1,27.0,3.9,1.2,7.9,8001060000261,"Tomato Purée, Sunflower Seed Oil, Italian Basil (10%), Sun-Dried Tomatoes (4%), Red Peppers, Cashew Nuts (NUTS), Grana Padano PDO Cheese (MILK, EGG), Pecorino Romano PDO Cheese (MILK), Sea Salt, Carrots, Crushed Pine Kernels, Acidity Regulator: Lactic Acid; Extra Virgin Olive Oil, Garlic, Antioxidant: Sulphur Dioxide (SULPHITES).",N/A
Queso rallado parmesano,Carrefour,402.0,32.0,30.0,0.0,1.6,0.0,3560070157198,"Leche cruda de vaca, sal, cuajo de ternera.",N/A
Tortelloni Ricotta et épinards,"Baresa, Lidl, Ospelt food AG",276.0,9.2,10.8,3.5,0.945,34.2,4056489009191,"53% fourrage aux épinards et à la Ricotta (35% Ricotta (lactosérum (lait), acidifiant: acide citrique; sel), 20% épinards, flocons de pommes de terre (pommes de terre, antioxydant: extraits de romarin ; chapelure (farine de blé, levure, sel), huile de colza, poudre de lactosérum (lait), 5% Mascarpone (crème (lait), lait écrémé, acidifiant : acide citrique ; poudre de lactosérum (lait)), huile de colza totalement hydrogénée, farine de riz, sel iodé (sel, iodure de potassium), arôme naturel (contient lait), pâte d'ail (ail, sel), muscade moulue), 47% pâtes aux œufs (farine de blé, 30% œuf*, semoule de blé dur). *Issu de poules élevées au sol. Traces éventuelles de poissons, de crustacés, de fruits à coque, de sulfites, de céleri, de moutarde et de soja.",N/A
Rana spinach and ricotta fresh tortelloni,Rana,301.0,9.6,10.4,4.9,0.845,40.8,8001665705073,"Filling 53%: Ricotta Cheese (From Milk) 39%, Spinach 20%, Whey Powder (From Milk), Sunflower Oil, Breadcrumbs (Soft Wheat Flour, Water, Salt, Yeast), Mascarpone Cheese (From Milk), Starches (from Pea, Potato and Corn), Vegetable Fibres (from Corn and Potato), Potato Flakes, Natural Flavourings, Salt, Garlic, Nutmeg. Pasta 47%: Soft Wheat Flour, Eggs 30%, Durum Wheat Semolina.",N/A
Spaghetti Senza Glutine,"Barilla, Barilla Norge AS",358.0,6.5,1.5,0.5,0.01,79.0,8076809545440,"Farina di mais bianco (60%), farina di mais giallo (29,5%), farina di riso integrale (10%), acqua, emulsionante: mono-e digliceridi degli acidi grassi.",N/A
mozzarella,Galbani,238.0,17.0,18.0,1.0,0.7,2.0,8000430138719,"Lait pasteurisé (origine : UE), sel, correcteur d'acidité : acide citrique.",N/A
Shin Ramyun Noodle Gourmet Spicy,"Nongshim, chinanudeln",422.0,8.2,13.0,3.0,3.8,68.0,8801043150620,"noodles 89%: wheat flour, potato starch, palm oil, salt, acidity regulators: e501, e500, e339, antioxidant: e306, emulsifier: e322 (contains soy), seasoning (yeast extract, soybean, garlic, wheat starch), green tea extract, colour: e101, seasoning powder 9%: seasoning (hydrolyzed vegetable protein (soy), maltodextrin, yeast extract, salt, wheat flour), salt, spices (maltodextrin, black pepper, red chili pepper, garlic, corn flour),    flavour enhancers: e621, e627, e631, sugar, glucose, shiitake, vegetable mushroom flakes 2%: pak-choi, shiitake, textured vegetable protein (soy, wheat gluten), carrot, red chili pepper, onion, may contain barley, crustaceans, eggs, fish, peanuts, milk, celery, mustard, sesame seeds and molluscs,",N/A
Mantequilla Tulipán,Tulipan,531.0,0.5,59.0,0.5,0.3,0.5,8719200265806,"Aceites vegetales (nabina, girasol en proporciones variables), Val agua, grasa de coco, emulgente (lecitina de girasol, mono y diglicéridos de ácidos grasos), sal (0,3%), aroma natural, vitaminas (A, D, E),

Apto para veganos, Sin conservantes, Sin aromas artificiales, ,quot,Herramienta de evaluación del ciclo de vida (desarrollada por Quantis) que compara Tulipán y mantequilla láctea (2023), Ver tulipan,es/sostenibilidad",N/A
Spinach and Ricotta Tortelloni,Tesco,189.0,7.38,4.21,1.18,0.565,29.0,5057545807132,"Fresh Egg Pasta (Wheat Flour, Durum Wheat Semolina, Pasteurised Egg 9%, Water), Ricotta Full Fat Whey Cheese 15% (Milk) , Spinach 13%, Dried Potato, Medium Fat Hard Cheese (Milk), Dried Skimmed Milk, Vegetable Fibre, Butter (Milk), Salt, Onion, Nutmeg, Black Pepper, Garlic.",N/A
"Tomato, Grana Padano & Mascarpone",Heinz,95.0,2.9,6.4,4.7,0.7275,5.7,5000157146342,"Tomato (55%), tomato puree, mascarpone (10%), grana padano (2.5%) (milk, egg), onion, extra virgin olive oil, apple juice concentrate, sea salt, lemon juice concentrate, garlic, black pepper, thyme, nutmeg.",N/A
Penne Rigate Senza Glutine,"Barilla, Barilla Norge AS",358.0,6.5,1.5,0.5,0.01,79.0,8076809545457,"Farina di mais bianco (60%), farina di mais giallo (29,5%), farina di riso integrale (10%), acqua, emulsionante: mono - e digliceridi degli acidi grassi.",N/A
Provencale 400g fra,Barilla,66.0,1.4,3.5,5.0,1.0,6.4,8076809543934,"Pulpe de tomates 65%, eau, concentré de tomates 9%, oignons 8%, huiles végétales (olive, tournesol), sel, sucre, persil 0,6%, thym 0,4%, ail, origan 0,08%, poivre noir.",N/A
Spaghetti n° 12,De Cecco,351.0,14.0,1.5,3.4,0.0,69.0,8001250120120,Pasta di semola di grano duro.,N/A
Bolognaise classique,Panzani,82.0,4.5,3.7,5.8,0.91,6.9,3038359007651,"tomato pulp and tomato concentrate (56%), meat 17,5% (beef 9%, pork 8,5%), water, vegetables 9% (carrots, onions 3%), salt, sugar, processed corn starch, parsley, sunflower oil, aromas, garlic,",N/A
Wholewheat Fusilli,Tesco,145.0,5.7,0.6,0.7,0.02,27.4,5000119319906,Durum Wholewheat Semolina,N/A
Panzani torti 500g,Panzani,361.0,12.0,2.0,3.7,0.0,72.0,3038350013606,Semoule de BLÉ dur de qualité supérieure. Peut contenir du soja et de la moutarde. Si le numéro de lot contient la lettre N: peut contenir de l'œuf.,N/A
Tomato Roasted Garlic Pasta Sauce,Loyd Grossman,69.0,1.7,2.8,6.7,,8.8,5000354155024,"Tomatoes (62%), Tomato Purée, Roasted Garlic (3%) (Garlic, Sugar), Garlic Purée, Sugar, Sunflower Oil, Extra Virgin Olive Oil, Basil, Salt, Concentrated Lemon Juice, Ground Black Pepper",N/A
Sauce tomate Parmigiano Reggiano,Mutti,67.0,3.1,3.5,4.8,0.87,5.0,8005110000775,"pulpe de Tomate 80%, concentré de tomate 7%, carotte, fromage (lait, sel, présure) Parmigiano Reggiano 4%, huile d'olive, échalote, sel, sucre, arôme naturel, poivre noir.",N/A
Vermicelles de riz Suzi Wan 250 g,Suzi Wan,134.0,2.2,0.5,0.313,0.0125,30.0,4002359650178,"rice flour 100%,",N/A
Medium Egg Noodles,"Taste Of,Lidl",362.3,13.5,2.3,1.8,,69.7,4056489365310,"Soft Wheat Flour, Durum Wheat Flour, 4% Free Range Egg, Salt, Acidity Regulator: Potassium Carbonates.",N/A
Penne au Poulet et au Pesto,Marie,186.0,8.0,7.9,1.6,0.65,20.0,3248832960209,"Penne rigate cuites 58% (eau, semoule de _blé_ dur, huile de colza), poulet mariné et cuit 16,2% (viande de poulet origine France 15,9% , sel, sucre, jus de citron), épinards, eau, huile d'olive vierge 3,6%, _Parmesan_ (_Parmigiano Reggiano_ AOP) 2,5%, huile de colza, jus de citron concentré, basilic 0,7%, purée d'ail 0,6%, poivron rouge, farine de _blé_, épice et plantes aromatiques, sel, huile de tournesol, extrait de basilic.",N/A
Penne Rigate,Barilla,359.0,13.0,2.0,3.5,0.01,71.0,8076800105735,"Semola di grano duro, acqua.
Può contenere tracce di uova",N/A
Capellini (Spagetti) Nr. 1,Barilla,359.0,13.0,2.0,3.5,0.01,71.0,8076800195019,"Semola di grano duro, acqua.",N/A
Wholewheat Fusilli,Baresa,344.0,13.0,1.9,3.4,0.01,65.0,4056489632078,Durum Whole Wheat Semolina,N/A
Fusilli n°34,De Cecco,351.0,14.0,1.5,3.4,0.0,69.0,8001250120342,semola di grano duro,N/A
Nudeln Lasagne n.189,Barilla,359.0,13.0,2.0,3.5,0.01,71.0,8076809523738,"Hartweizengrieß, Wasser
Kann Spuren von Sojabohnen, Ei, und Senf enthalten.",N/A
Spinach Ricotta Tortelloni,Sainsbury's,203.0,7.93,4.13,1.73,0.433,32.4,00336789,"Fresh Egg Pasta (Wheat Flour, Pasteurised Egg, Durum Wheat Semolina, Water), Ricotta Cheese (16%) (Cows' Milk), Spinach (9%), Breadcrumbs (Wheat Flour, Water, Salt, Yeast), Full Fat Hard Cheese (Cows' Milk), Whey Powder (Cows' Milk), Vegetable Oil (Sunflower, Rapeseed, Fully Refined Soybean), Salt, Pea Fibre, Corn Fibre, Potato Fibre, Flavourings, Garlic Powder, Nutmeg.",N/A
