Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
Nutella,Ferrero,539.0,6.3,30.9,56.3,0.107,57.5,8000500398418,"ello cicla! ba (cn) halia ingredients: sugar, palm oil, hazelnuts (13%), skimmed milk powder (8,7%), low-fat cocoa (7,4%), emulsifiers: lecithins (soy), vanillin, gluten-free nutritional values energy carbohydrates of which sugars proteins salt fats of which saturated fatty acids (g) (kj 2252",N/A
Noir 70 %,Biocoop,565.0,7.9,42.0,29.0,0.1,33.0,3760121219749,"Pâte de cacao 30% (Pérou), sucre de canne, beurre de cacao, poudre de cacao.",N/A
Biscuit chocolat noir,Gerblé,494.0,7.6,23.0,34.0,0.52,62.0,3175680012937,"Chocolat noir 48% (pâte de cacao', sucre, beurre de cacao', lactose, lait écrémé en poudre, matière grasse de lait anhydre, émulsifiant : lécithines, arôme naturel de vanille), farine de blé 34,2%, sucre de canne roux, huile de colza, beurre pâtissier, protéines de lait en poudre, lactosérum en poudre, sirop de glucose, magnésium, calcium, sel, blanc d'œuf en poudre, arôme naturel de vanille, poudres à lever (carbonates de sodium, carbonates d'ammonium, acide citrique), amidon de blé, vitamines B9 et E.",N/A
Light & Mild Honey,Rowse,329.0,0.5,0.5,80.8,0.025,81.5,5011273044719,Honey,N/A
Nutella,"Ferrero,Nutella",539.0,6.3,30.9,56.3,0.1075,57.5,5020411121151,"Sugar, palm oil, _HAZELNUTS_ (13%), skimmed _milk_ powder (8.7%), fat-reduced cocoa (7.4%), emulsifier: lecithins (_SOYA_), vanillin.",N/A
Smooth almond butter,Meridian,650.0,25.0,56.0,4.0,0.0,6.5,5060132281796,Roasted Almonds (100%).,N/A
Chamallow,Haribo,333.0,3.5,0.5,68.0,0.02,80.0,3103220046159,"glucose syrup, sugar, water, humectant: sorbitol syrup, gelatin, dextrose, starch, fruit concentrates and plants: red beet, safflower, flavour",N/A
Shortbread fingers,Belmont Biscuits,514.09997558594,5.5999999046326,27.0,14.0,0.40999999642372,60.0,4088600107998,"wheat flour (wheat flour, calcium carbonate, iron, niacin, thiamin), butter 33% (milk), sugar, cornflour, salt,",N/A
Briochettes,Pasquier,359.0,7.9,13.0,11.0,1.0,54.0,3256549999870,"ble flour 41% - levaln 18% (ble flour 10%, water, salt) - sugar - fresh eggs 10% - rapeseed oil - pastry butter - yeast - salt-rum gluten ble - psyllium fibers - emulsifier: mono and diglycerides of fatty acids - carrot extract - natural flavor - flour processing agent: ascorbic acid - milk proteins,",N/A
Ugandan dark chocolate,Asda,614.0,10.0,51.0,15.0,,23.0,5057172578825,"Cocoa Mass*, Sugar, Cocoa Butter*. Cocoa solids* 85% minimum.",N/A
chocolat noir aux pépites,Carlotti,547.0,7.7,39.0,30.0,0.02,35.0,6111250477277,"Pâte de cacao (51,3%), sucre, pépites de cacao caramélisés (10%) (pépites de cacao et sucre), beurre de cacao (7,2%), poudre de cacao dégraissé (6,75%), émulsifiant: lécithine de SOJA et arôme.",N/A
Butterkekse,"Bahlsen,Leibniz",435.0,8.4,12.0,21.0,1.48,72.0,4017100370007,"WEIZENMEHL (70 %), Zucker, BUTTER (12 %), Invertzuckersirup, Backtriebmittel: Natriumcarbonate, Diphosphate; Molkenerzeugnis (MILCH), VOLLMILCHPULVER, Salz, Emulgator: Lecithine; Säuerungsmittel: Citronensäure; Aromen (MILCH), HÜHNERVOLLEIPULVER.",N/A
Sensations Thai Sweet Chilli Crisps,Walkers,489.0,6.6,26.0,3.9,0.5925,54.0,5000328192871,"Potatoes, Vegetable Oils (Sunflower. Rapeseed, in varying proportions), Seasoning (Sugar, Fructose, Buttermilk Powder (contains _Milk_) , Dried Soy Sauce (_Soya_ Beans, Wheat), Tomato Powder, Onion Powder, Hydrolysed Soya Protein, Flavourings, Garlic Powder, Dried Parsley, Chilli Powder, Potassium Chloride, Dried Red Peppers, Paprika Powder, Colour (Paprika Extract)), Salt, Firming Agent (Calcium Chloride).",N/A
Brunch bar choc chip,Cadbury,427.0,6.1,16.0,27.0,0.53,65.0,7622201824334,"oat flakes (25 %), sugar, glucose syrup, stabiliser (sorbitol), vegetable fats (palm, shea), wheat flour, invert sugar syrup, rice flour, cocoa butter, cocoa mass, honey (2 %), skimmed milk powder, wheat bran, whey powder (from milk), whole milk powder, humectant (glycerot), milk fat, barley malt extract, salt, emulsifiers (soya lecithins, e471, e476), molasses, flavourings, may contain peanuts, nuts,   egg,",N/A
All Butter Scottish Shortbread Fingers,Marks & Spencer,517.0,5.5,28.0,17.0,0.7,59.3,00672566,"wheatflour  contains  gluten   (with  wheatflour , calcium carbonate, iron, niacin, thiamin), unsalted  butter  ( milk ) (34%), caster sugar, icing sugar, cornflour, rice flour, salt, raising agent: sodium bicarbonate",N/A
Protein Peanut & Chocolate Bars,Nature Valley,489.0,25.6,28.3,17.2,0.925,27.5,8410076610355,"roasted  peanuts  (39%), chicory root extract, isolated  soy  protein, chocolate pieces (8%) (sugar, cocoa mass, cocoa butter, emulsifier ( soy  lecithin)), sugar, palm fat,  milk  proteins, fructose, glucose syrup, sunflower oil,  peanut  butter (2%), fat reduced cocoa powder, humectant (glycerol), tapioca starch, emulsifiers (sunflower lecithin,  soy  lecithin), salt, natural flavourings (contains  milk ), maltodextrin,",N/A
Malt Loaf (Lunchbox Sized),Soreen,307.0,8.0,1.67,19.0,0.492,63.3,5018735224924,"Fortified Wheat Flour (Wheat Flour, Calcium Carbonate, Iron, Niacin (B3), Thiamin (B1)), Water, Raisins (14%), Partially Inverted Sugar Syrup (Partially Inverted Sugar Syrup, Colour: E150c), Malted Barley Flour (5%), Barley Malt Extract (4.5%), Maize Starch, Rice Starch, Vegetable Fat (Rapeseed, Palm), Salt, Yeast, Preservative: Calcium",N/A
100% issu des fruits fraise,ANDROS,180.0,0.8,0.6,36.0,0.05,40.0,3608580105039,"Fraises, sucre extrait de pommes, sucre extrait de caroube, gélifiant : pectines de fruits, jus de citrons concentré, concentré de carotte.",N/A
Sweet Chilli Multigrain Snacks,Sun Bites,480.0,7.2,20.8,10.4,0.6,61.6,5000328154893,"whole grains (67%) (whole corn, whole  wheat , whole oat flour), sunflower oil, rice flour (14%), sugar, sun ripened sweet chilli flavour [natural flavouring, chilli, soy sauce powder (with  wheat ), fennel oil, star anise oil, ginger, paprika, dried onion, acid (citric acid), salt]",N/A
Wafers Bfb Hazelnut,Balconi,520.0,5.6,27.0,32.0,0.32,63.0,8001585008155,"Huile de coco, farine de BLÉ, sirop de glucose, sucre, NOISETTES (9%) dans le fourrage, cacao maigre en poudre, dextrose, LAIT écrémé en poudre, LACTOSÉRUM en poudre, extrait de malt d'ORGE, émulsifiant: lécithines (SOJA), poudres à lever: carbonates de sodium, diphosphates; sel, arômes.",N/A
Milka,Milka,542.0,4.6,33.0,53.0,0.33,56.0,7622210834386,"MILK CHOCOLATE (53%) Ingredients: SUGAR, COCOA BUTTER, SKIMMED MILK POWDER (FROM COW), COCOA MASS, WHEY POWDER (FROM MILK), MILK FAT, &quot;EMULSIFIER (SOYA LECITHIN), HAZELNUT PASTE, &quot;ARTIFICIAL VANILLIN FLAVOUR.MILK CHOCOLATE CONTAINS: COCOA SOLIDS 25 % MINIMUM. VANILLA FLAVOURED FILLING (32%) Ingredients: NON-HYDROGENATED VEGETABLE OIL (Palm Fruit), SUGAR, WHEY PERMEATE (FROM MILK), FULL CREAM MILK POWDER (FROM COW), *EMULSIFIER (SOYA LECITHIN), &quot;ARTIFICIAL VANILLIN FLAVOUR.CARAMEL FILLING 1596) Ingredients: GLUCOSE SYRUP, SUGAR, HYDROGENATED PALM KERNEL OIL, FULL CREAM MILK POWDER, SALT, *ARTIFICIAL VANILLIN FLAVOUR, &quot;EMULSIFIERS (SOYA LECITHIN), &quot;ACIDITY REGULATOR (SODIUM CARBONATE). &quot;Refers To FOOD GRADE ADDITIVE. CONTAINS: MILK, HAZELNUTS, SOYA.MAY CONTAIN: WHEAT, OTHER NUTS.",N/A
