Product Name,Brand,Calories (kcal),Proteins (g),Fat (g),Sugar (g),Salt (g),Carbohydrates (g),Code,Ingredients Text,Serving Suggestions
Muesli aux fruits,Bjorg,358.0,11.0,6.0,10.0,0.02,60.0,3229820116716,"Flocons d'avoine complète, flocons de seigle, flocons d'orge, flocons d'épeautre (blé), raisins 7% (raisins, huile de tournesol), flocons de blé, dattes 4% (dattes, farine de riz), pommes 3,5%, lamelles de bananes 3,5% (bananes, sucre de canne brut, huile de coco), copeaux de noix de coco 1.5%.",N/A
Super smooth porridge imp,"Ready break, Weetabix",373.0,12.0,8.67,0.0,0.0,56.7,5010029219494,"wholegrain rolled oats (60%), wholegrain oat flour (38%), calcium, niacin, iron, riboflavin (b2), vitamin b6, thiamin (b1), folic acid, vitamin d, vitamin b12,",N/A
Rice Snaps,Tesco,385.0,7.5,1.2,8.8,0.7,85.1,5054402006486,"Rice, Sugar, Salt, Barley Malt Extract, Iron, Niacin, Pantothenic Acid, Riboflavin, Vitamin B6, Thiamin, Folic Acid, Vitamin D, Vitamin B12.",N/A
Pumpkin Seed & Oat Crispbread,Ryvita,370.0,13.5,6.6,2.7,0.45,54.7,5050974503712,"RYE (Wholegrain Flour, Bran), Pumpkin Seeds (12%), Wholegrain OATS (10%), Salt. Made with 70g of Wholegrain RYE Flour per 100g of product. ALLERGY ADVICE: Rye. MAY ALSO CONTAIN: Other Gluten Sources, Soya, Sesame Seeds.",N/A
Porridge Oats,Tesco - The Grower's Harvest,376.0,11.0,8.1,1.5,0.01,60.4,5057545744765,oat flakes,N/A
Sesame Crispbread with a naturally nutty flavour,Rivercote,369.0,12.3,6.3,3.7,0.55,57.4,40874302,"84% Wholegrain _Rye_ Flour, _Rye_ Flour, 12% _Sesame_ Seeds, Salt.",N/A
bio organic oat flakes,Crownfield,364.0,14.2,6.9,1.2,0.01,55.1,4056489254157,"bg organic oatmeal, ingredients: 100% whole grain oatmeal1, from controlled organic production, high content of dietary fiber,
without palm oil,",N/A
Good Grains Spanish Style Grains,Worldwide Foods,185.0,4.2,5.9,1.2,0.54,26.6,4088600206721,"water, cooked whole long grain rice 22%(long grain rice, water), precooked _wheat_ 15%, red pepper 8%, black rice 7%, tomato concentrate 4%, rapeseed oil, extra virgin olive oil, onion, salt, chilli powder, smoked paprika, yeast extract(contains _barley_)",N/A
Granola High Protein Nuts & Seeds imp,Lizi's,442.0,27.0,17.6,10.4,0.805,40.8,5060092030977,"Wholegrain oat flakes (28%), soya protein flakes (soya protein isolate, rice flour, oat flour, barley flour, brown rice syrup), soya protein crispies (soya protein isolate, rice semolina, soya flour, salt), pumpkin seeds (7%), nuts (6%) [walnut pieces, almond pieces], concentrated apple juice, rapeseed oil, oat bran, black treacle, chicory fibre, desiccated coconut, fructose, natural flavouring.",N/A
Wholemeal tortilla wraps,Tesco,279.0,9.0,5.2,3.3,0.9,45.7,5057967342082,"Wholemeal Wheat Flour, Water, Palm Oil, Glycerol, Sugar, Disodium Diphosphate, Sodium Bicarbonate, Wheat Flour, Calcium Carbonate, Niacin, Thiamin, Citric Acid, Mono - and Diglycerides of Fatty Acids, Potassium Sorbate, Calcium Propionate, Salt, Wheat Starch, L-Cysteine",N/A
Original Nuts & Seeds imp,Lizi's,471.0,12.5,22.6,7.2,0.03,50.7,5060043224486,"Wholegrain oat flakes (62%), seeds (7%) [sunflower, golden linseeds, pumpkin], nuts (7%) [cashew nut pieces, almond pieces, hazelnut pieces, walnut pieces], desiccated coconut, rapeseed oil, fructose, black treacle, chicory fibre.",N/A
Crunchy oats and honey,Nature Valley,467.0,8.7,18.1,26.8,0.85,64.3,8410076600837,"whole grain rolled oats (60%), sugar, sunflower oil, honey (3%), salt, molasses, emulsifier: sunflower lecithin, raising agent: sodium bicarbonate, may contain  soy wheat peanuts tree nuts",N/A
Baker Street Seeded Rye Bread imp,Baker Street,242.0,8.5,4.5,2.5,1.0,39.0,5027952012573,"Wheat Flour, Water, Sourdough (Rye Flour, Water), Mixed Seeds and Flakes (11%) (Linseeds, Barley Flakes, Sunflower Seeds, Oat Flakes), Wholemeal Rye Flour, Rye Flour, Yeast, Salt, Caramelised Sugar Syrup (Sugar, Water), Malted Barley Flour, Wheat Gluten, Invert Sugar Syrup, Acidity Regulator (Sodium Acetate), Preservative (Sorbic Acid), Flour Treatment Agent (Ascorbic Acid), Flavouring. ALLERGY ADVICE: For allergens, including cereals containing gluten, see ingredients in bold. Also may contain Lupin, Mustard, Sesame Seeds and Soya. Find out more at: www.lovebakerstreet.com HOW TO STORE:",N/A
"Love, Corn (Sea Salt)",Love Corn,435.0,7.4,13.3,0.7,1.5,66.0,5060490400242,"Corn, sunflower oil, sea salt",N/A
Pane Pugliese,Crosta & Mollica,252.0,8.9,1.2,2.3,1.2775,50.0,5060198640247,"Italian Reground Durum Wheat Flour, Water, Yeast, Salt.",N/A
N/A,N/A,500.0,5.0,25.0,45.0,0.5,60.0,6111259347106,N/A,N/A
Pure Basmati Rice,Tilda,143.0,2.88,1.92,0.08,0.024,28.2,5011157888101,"tural basmati rice - cooked (98%), rice bran oil, salt",N/A
multigrain alpha bites,Bear,380.0,9.3,2.7,11.0,0.02,76.0,5060139434386,"whole grain ground wheat (35%), whole grain ground oats (20%),coarsely ground corn (18%), coconut blossom nectar, ground rice & whole grain ground barley (3%)",N/A
Tilda Brown Basmati and Wild Ricea,Tilda,135.0,3.12,2.64,0.08,0.024,23.3,5011157992662,"Natural Wholegrain Basmati Rice Steamed (89%), Natural Wild Rice Steamed (10%), Rice Bran Oil, Acacia Fibre",N/A
Malted Bloomer,Village Bakery,251.0,8.5,1.7,4.9,0.48,48.4,4088600184197,"Wheat Flour (Wheat Flour, Calcium Carbonate, Niacin, Iron, Thiamin), Water, KIBBLED MALTED WHEAT (6%), Rye Flour, Yeast, Rapeseed Oil, Salt, Wheat Bran, Wheat Semolina, Malted Barley Flour, Preservative: Calcium Propionate; Flour Treatment Agent: Ascorbic Acid",N/A
12 Crunchy Taco Shells,Old El Paso,509.0,5.4,27.0,1.0,0.05,59.2,8410076480637,"Corn flour, high oleic sunflower oil (25%). May contain wheat.",N/A
mission wraps,mission,318.0,8.17,7.0,2.33,0.754,54.3,5036034406186,"fortified wheat flour (wheat flour, calcium carbonate, iron, niacin (b3), thiamin (b1)), water, rapeseed oil, humectant (glycerol), acidity regulator (malic acid), sugar, emulsifier (mono - and diglycerides of fatty acids), raising agent (sodium carbonates), salt, preservatives (potassium sorbate, calcium propionate), flavouring.",N/A
Whole Oat Drink,Oatly,59.0,1.1,2.8,3.4,0.1,7.0,7394376620713,"Water, OATS 10%, rapeseed oil, acidity regulator (dipotassium phosphate), minerals (calcium carbonate, potassium iodide), salt, vitamins (D2, riboflavin, B12).",N/A
Chips sel de mer et poivre noir imp,Tyrrell’s,497.0,6.67,27.3,1.33,1.3,53.3,5060042641420,"Potatoes, sunflower oil, sea salt, cracked black pepper, black pepper powder, sugar, yeast extract, natural flavouring.",N/A
Classic Wholegrain Rice,Worldwide Foods,164.0,4.08,2.08,0.16,0.048,31.0,4088600157962,"COOKED WHOLEGRAIN RICE (99%) (Water, Wholegrain Rice), Sunflower Oil.",N/A
